nlc,station,note,entry_weekday,entry_saturday,entry_sunday,exit_weekday,exit_saturday,exit_sunday,annual_entry_exit_million,borough,year,total_weekday,total_weekend
646,Moor Park                          , ,1607.0,608.0,334.0,1491.0,598.0,342.0,0.88639,Three Rivers,2015,3098.0,1882.0
645,Moorgate                           ,A,46906.0,6260.0,4236.0,51048.0,7736.0,5128.0,26.06263,City of London,2015,97954.0,23360.0
647,Morden                             , ,15288.0,10346.0,7166.0,14046.0,9319.0,6927.0,9.275569,Merton,2015,29334.0,33758.0
648,Mornington Crescent                , ,6948.0,4709.0,12108.0,6023.0,3309.0,2002.0,4.531089,Camden,2015,12971.0,22128.0
649,Neasden                            , ,6097.0,4070.0,2866.0,5513.0,3718.0,2730.0,3.67247,Brent,2015,11610.0,13384.0
650,Newbury Park                       , ,7910.0,4933.0,3565.0,5898.0,3835.0,2848.0,4.327727,Redbridge,2015,13808.0,15181.0
653,North Acton                        , ,10256.0,6092.0,4294.0,9572.0,5458.0,3997.0,6.106253,Ealing,2015,19828.0,19841.0
654,North Ealing                       , ,1517.0,970.0,620.0,1340.0,880.0,627.0,0.892594,Ealing,2015,2857.0,3097.0
789,North Greenwich                    , ,36889.0,35100.0,24951.0,40511.0,37282.0,26422.0,26.377071,Greenwich,2015,77400.0,123755.0
656,North Harrow                       , ,3307.0,1653.0,1049.0,3219.0,1488.0,1043.0,1.937838,Harrow,2015,6526.0,5233.0
659,North Wembley                      , ,3029.0,2037.0,1478.0,2781.0,1815.0,1344.0,1.836732,Brent,2015,5810.0,6674.0
655,Northfields                        , ,6714.0,4501.0,3087.0,6166.0,4160.0,3203.0,4.080122,Ealing,2015,12880.0,14951.0
657,Northolt                           , ,8191.0,5665.0,3846.0,7723.0,5081.0,3628.0,5.026,Ealing,2015,15914.0,18220.0
660,Northwick Park                     , ,7776.0,3811.0,2697.0,7635.0,3434.0,2598.0,4.588128,Brent,2015,15411.0,12540.0
661,Northwood                          , ,4431.0,2412.0,1444.0,3752.0,2140.0,1416.0,2.475743,Hillingdon,2015,8183.0,7412.0
662,Northwood Hills                    , ,3163.0,1666.0,1047.0,2544.0,1397.0,941.0,1.720439,Hillingdon,2015,5707.0,5051.0
663,Notting Hill Gate                  , ,23840.0,27150.0,15372.0,22847.0,30427.0,16461.0,16.683962,Kensington and Chelsea,2015,46687.0,89410.0
664,Oakwood                            , ,4264.0,3630.0,2472.0,4347.0,3547.0,2458.0,2.842657,Enfield,2015,8611.0,12107.0
665,Old Street                         , ,40998.0,25873.0,17251.0,39415.0,28716.0,15976.0,25.14351,Islington,2015,80413.0,87816.0
667,Osterley                           , ,3660.0,2736.0,1991.0,3685.0,2393.0,1826.0,2.350196,Hounslow,2015,7345.0,8946.0
668,Oval                               , ,11232.0,8216.0,5672.0,10603.0,7177.0,5237.0,6.968322,Lambeth,2015,21835.0,26302.0
669,Oxford Circus                      , ,133573.0,119005.0,74755.0,144576.0,132125.0,76519.0,92.355623,City of Westminster,2015,278149.0,402404.0
670,Paddington                         , ,79872.0,50909.0,46066.0,75883.0,47801.0,40347.0,49.637302,City of Westminster,2015,155755.0,185123.0
671,Park Royal                         , ,3442.0,1899.0,1161.0,3222.0,1905.0,1137.0,2.019382,Ealing,2015,6664.0,6102.0
672,Parsons Green                      , ,11469.0,7177.0,4297.0,10737.0,6414.0,4132.0,6.822161,Hammersmith and Fulham,2015,22206.0,22020.0
673,Perivale                           , ,3917.0,2608.0,1715.0,3761.0,2455.0,1671.0,2.405584,Ealing,2015,7678.0,8449.0
674,Piccadilly Circus                  , ,60037.0,74203.0,47023.0,57820.0,74315.0,42063.0,42.796831,City of Westminster,2015,117857.0,237604.0
776,Pimlico                            , ,18980.0,11085.0,8497.0,17316.0,10181.0,8045.0,11.264698,City of Westminster,2015,36296.0,37808.0
675,Pinner                             , ,5276.0,2705.0,1643.0,5080.0,2505.0,1632.0,3.084213,Harrow,2015,10356.0,8485.0
676,Plaistow                           , ,11204.0,8899.0,5572.0,10758.0,7518.0,5503.0,7.063495,Newham,2015,21962.0,27492.0
677,Preston Road                       , ,5626.0,3568.0,2670.0,5304.0,3306.0,2499.0,3.427709,Brent,2015,10930.0,12043.0
678,Putney Bridge                      , ,8947.0,6472.0,4238.0,9257.0,6217.0,4092.0,5.75691,Hammersmith and Fulham,2015,18204.0,21019.0
680,Queen's Park                       , ,9627.0,6586.0,4651.0,8538.0,5627.0,4515.0,5.771615,Brent,2015,18165.0,21379.0
679,Queensbury                         , ,7370.0,4652.0,3216.0,7203.0,4336.0,3071.0,4.525278,Brent,2015,14573.0,15275.0
681,Queensway                          , ,10680.0,11312.0,8920.0,10822.0,11220.0,8791.0,7.656619,City of Westminster,2015,21502.0,40243.0
682,Ravenscourt Park                   , ,5268.0,3174.0,2074.0,5112.0,2944.0,2074.0,3.189008,Hammersmith and Fulham,2015,10380.0,10266.0
683,Rayners Lane                       , ,7340.0,4425.0,3023.0,7332.0,4152.0,2992.0,4.512905,Harrow,2015,14672.0,14592.0
684,Redbridge                          , ,4841.0,3532.0,2402.0,4360.0,2968.0,2152.0,2.934539,Redbridge,2015,9201.0,11054.0
685,Regent's Park                      , ,5487.0,2965.0,2175.0,5996.0,3791.0,2655.0,3.541481,City of Westminster,2015,11483.0,11586.0
686,Richmond                           ,,13315.0,13506.0,6806.0,12519.0,12206.0,6555.0,8.661325,Richmond,2015,25834.0,39073.0
687,Rickmansworth                      , ,4335.0,1865.0,1143.0,4063.0,1716.0,1092.0,2.442771,Three Rivers,2015,8398.0,5816.0
688,Roding Valley                      ,,517.0,208.0,110.0,385.0,172.0,105.0,0.260651,Epping Forest,2015,902.0,595.0
690,Royal Oak                          , ,4205.0,2445.0,1776.0,3880.0,2198.0,1686.0,2.491199,City of Westminster,2015,8085.0,8105.0
691,Ruislip                            , ,3056.0,2090.0,1255.0,3044.0,2003.0,1236.0,1.903105,Hillingdon,2015,6100.0,6584.0
692,Ruislip Gardens                    , ,2066.0,1158.0,624.0,1610.0,959.0,605.0,1.112623,Hillingdon,2015,3676.0,3346.0
693,Ruislip Manor                      , ,3379.0,1998.0,1141.0,3231.0,1844.0,1126.0,2.005867,Hillingdon,2015,6610.0,6109.0
694,Russell Square                     , ,20395.0,15737.0,12408.0,20198.0,15963.0,11499.0,13.328942,Camden,2015,40593.0,55607.0
698,Seven Sisters                      , ,26984.0,23167.0,17114.0,25381.0,20755.0,16622.0,17.522713,Haringey,2015,52365.0,77658.0
700,Shepherd's Bush (Cen)              , ,33927.0,32490.0,21495.0,31439.0,30394.0,20025.0,22.257246,Hammersmith and Fulham,2015,65366.0,104404.0
775,Shepherd's Bush (H&C)              , ,5720.0,4710.0,3124.0,4707.0,3549.0,2725.0,3.41259,Hammersmith and Fulham,2015,10427.0,14108.0
702,Sloane Square                      , ,27121.0,21866.0,13011.0,26081.0,21205.0,12374.0,17.197513,Kensington and Chelsea,2015,53202.0,68456.0
703,Snaresbrook                        , ,4982.0,2589.0,1595.0,3853.0,2279.0,1559.0,2.674477,Redbridge,2015,8835.0,8022.0
704,South Ealing                       , ,5837.0,4312.0,2874.0,5759.0,3960.0,2819.0,3.699819,Ealing,2015,11596.0,13965.0
707,South Harrow                       , ,4068.0,2809.0,1862.0,4115.0,2810.0,1892.0,2.583973,Harrow,2015,8183.0,9373.0
708,South Kensington                   , ,50469.0,44596.0,33912.0,49637.0,44196.0,32626.0,33.869744,Kensington and Chelsea,2015,100106.0,155330.0
709,South Kenton                       ,A,1778.0,1996.0,1154.0,1027.0,647.0,712.0,0.957195,Brent,2015,2805.0,4509.0
710,South Ruislip                      , ,2941.0,1882.0,1181.0,2577.0,1741.0,1084.0,1.718085,Hillingdon,2015,5518.0,5888.0
711,South Wimbledon                    , ,7730.0,4936.0,3299.0,6838.0,4626.0,3269.0,4.57044,Merton,2015,14568.0,16130.0
712,South Woodford                     , ,7552.0,5029.0,2752.0,9136.0,5782.0,3425.0,5.148679,Redbridge,2015,16688.0,16988.0
705,Southfields                        , ,10392.0,7412.0,4674.0,9109.0,6180.0,4366.0,6.173897,Wandsworth,2015,19501.0,22632.0
706,Southgate                          , ,8623.0,6250.0,4070.0,8867.0,6098.0,4209.0,5.555527,Enfield,2015,17490.0,20627.0
784,Southwark                          , ,31508.0,12263.0,8300.0,30503.0,12471.0,8017.0,17.937654,Southwark,2015,62011.0,41051.0
695,St. James's Park                   , ,29357.0,7928.0,5880.0,26864.0,7499.0,5511.0,15.698186,City of Westminster,2015,56221.0,26818.0
696,St. John's Wood                    , ,12600.0,7993.0,5766.0,12550.0,7971.0,5868.0,7.879484,City of Westminster,2015,25150.0,27598.0
697,St. Paul's                         , ,29189.0,14853.0,10245.0,28868.0,14489.0,9368.0,17.371372,City of London,2015,58057.0,48955.0
713,Stamford Brook                     , ,4505.0,2981.0,1912.0,4151.0,2553.0,1787.0,2.695977,Hammersmith and Fulham,2015,8656.0,9233.0
714,Stanmore                           , ,6196.0,4181.0,3619.0,6185.0,3816.0,3592.0,3.973686,Harrow,2015,12381.0,15208.0
715,Stepney Green                      , ,9916.0,6310.0,4349.0,8859.0,5243.0,4050.0,5.846372,Tower Hamlets,2015,18775.0,19952.0
716,Stockwell                          , ,19564.0,13483.0,9652.0,14824.0,11349.0,8835.0,11.082161,Lambeth,2015,34388.0,43319.0
717,Stonebridge Park                   , ,4551.0,2648.0,1193.0,4337.0,2433.0,1553.0,2.67489,Brent,2015,8888.0,7827.0
719,Stratford                          , ,91067.0,100280.0,67894.0,82048.0,92440.0,61311.0,61.44263,Newham,2015,173115.0,321925.0
720,Sudbury Hill                       , ,3489.0,2337.0,1486.0,3653.0,2236.0,1450.0,2.217946,Ealing,2015,7142.0,7509.0
721,Sudbury Town                       , ,3635.0,2363.0,1584.0,3383.0,2024.0,1391.0,2.179203,Brent,2015,7018.0,7362.0
723,Swiss Cottage                      , ,12680.0,8608.0,5967.0,11717.0,7875.0,5580.0,7.71083,Camden,2015,24397.0,28030.0
724,Temple                             , ,14693.0,6004.0,3611.0,15007.0,6564.0,3646.0,8.595799,City of Westminster,2015,29700.0,19825.0
725,Theydon Bois                       , ,1435.0,947.0,520.0,1331.0,861.0,512.0,0.854702,Epping Forest,2015,2766.0,2840.0
726,Tooting Bec                        , ,12971.0,9811.0,6438.0,11659.0,8411.0,6352.0,7.933544,Wandsworth,2015,24630.0,31012.0
727,Tooting Broadway                   , ,24714.0,19312.0,13026.0,23886.0,17622.0,12764.0,15.737978,Wandsworth,2015,48600.0,62724.0
728,Tottenham Court Road               , ,26553.0,23003.0,14204.0,23245.0,17945.0,11586.0,16.2498,City of Westminster,2015,49798.0,66738.0
729,Tottenham Hale                     , ,19396.0,12807.0,11478.0,17984.0,11122.0,9757.0,11.954313,Haringey,2015,37380.0,45164.0
730,Totteridge & Whetstone             , ,3990.0,2403.0,1520.0,3634.0,2075.0,1408.0,2.33448,Barnet,2015,7624.0,7406.0
731,Tower Hill                         , ,32210.0,28833.0,22060.0,33821.0,28906.0,19778.0,22.176713,Tower Hamlets,2015,66031.0,99577.0
733,Tufnell Park                       ,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Islington,2015,0.0,0.0
734,Turnham Green                      , ,10146.0,7216.0,4838.0,10106.0,7099.0,4955.0,6.445923,Hounslow,2015,20252.0,24108.0
735,Turnpike Lane                      , ,15937.0,14127.0,10236.0,16396.0,12961.0,10128.0,10.790301,Haringey,2015,32333.0,47452.0
736,Upminster                          ,,8280.0,5296.0,2348.0,8887.0,4640.0,2410.0,5.140645,Havering,2015,17167.0,14694.0
737,Upminster Bridge                   , ,2109.0,693.0,245.0,2047.0,577.0,251.0,1.146772,Havering,2015,4156.0,1766.0
738,Upney                              , ,4766.0,2640.0,1472.0,4197.0,2218.0,1316.0,2.684747,Barking and Dagenham,2015,8963.0,7646.0
739,Upton Park                         , ,17808.0,14352.0,9745.0,16895.0,15139.0,8903.0,11.413623,Newham,2015,34703.0,48139.0
740,Uxbridge                           , ,13705.0,8365.0,5200.0,13490.0,7708.0,5400.0,8.341531,Hillingdon,2015,27195.0,26673.0
777,Vauxhall                           , ,43911.0,29420.0,22127.0,40403.0,26740.0,21656.0,26.834959,Lambeth,2015,84314.0,99943.0
741,Victoria                           , ,123265.0,97694.0,77548.0,128474.0,95438.0,77583.0,82.88556,City of Westminster,2015,251739.0,348263.0
742,Walthamstow Central                , ,28757.0,21766.0,14843.0,27799.0,21069.0,15623.0,18.333582,Waltham Forest,2015,56556.0,73301.0
743,Wanstead                           , ,4635.0,3375.0,2189.0,4520.0,3056.0,2098.0,2.90356,Redbridge,2015,9155.0,10718.0
745,Warren Street                      , ,35076.0,14034.0,9702.0,33848.0,12980.0,8516.0,19.917362,Camden,2015,68924.0,45232.0
746,Warwick Avenue                     , ,7327.0,5268.0,3751.0,6647.0,4748.0,3801.0,4.501822,City of Westminster,2015,13974.0,17568.0
747,Waterloo                           ,T,147259.0,103277.0,61006.0,158084.0,100706.0,62375.0,95.138374,Lambeth,2015,305343.0,327364.0
748,Watford                            , ,3166.0,1584.0,1073.0,2982.0,1571.0,1068.0,1.845823,Watford,2015,6148.0,5296.0
751,Wembley Central                    , ,8683.0,7027.0,4390.0,9230.0,7237.0,4358.0,5.789849,Brent,2015,17913.0,23012.0
752,Wembley Park                       , ,21679.0,19165.0,14310.0,21632.0,17812.0,13861.0,14.542576,Brent,2015,43311.0,65148.0
753,West Acton                         , ,2769.0,2086.0,1427.0,2632.0,1885.0,1351.0,1.736847,Ealing,2015,5401.0,6749.0
755,West Brompton                      , ,8318.0,4631.0,2862.0,8845.0,4787.0,2841.0,5.168452,Kensington and Chelsea,2015,17163.0,15121.0
756,West Finchley                      , ,2742.0,1620.0,994.0,2563.0,1369.0,978.0,1.613941,Barnet,2015,5305.0,4961.0
757,West Ham                           , ,5947.0,5261.0,3561.0,5426.0,4883.0,3383.0,3.814553,Newham,2015,11373.0,17088.0
758,West Hampstead                     , ,18346.0,12544.0,8869.0,16896.0,11064.0,8356.0,11.160117,Camden,2015,35242.0,40833.0
759,West Harrow                        , ,2189.0,1283.0,795.0,2133.0,1404.0,840.0,1.329655,Harrow,2015,4322.0,4322.0
760,West Kensington                    , ,8456.0,6631.0,4560.0,8047.0,5555.0,4128.0,5.321523,Hammersmith and Fulham,2015,16503.0,20874.0
762,West Ruislip                       , ,2523.0,2040.0,1101.0,2394.0,1749.0,994.0,1.564634,Hillingdon,2015,4917.0,5884.0
754,Westbourne Park                    , ,6864.0,4419.0,2643.0,5407.0,3372.0,2192.0,3.79496,City of Westminster,2015,12271.0,12626.0
761,Westminster                        , ,37844.0,34976.0,26895.0,37388.0,33175.0,24578.0,25.614455,City of Westminster,2015,75232.0,119624.0
764,White City                         , ,12436.0,6965.0,4398.0,13176.0,6684.0,4328.0,7.704418,Hammersmith and Fulham,2015,25612.0,22375.0
763,Whitechapel                        , ,19379.0,11758.0,6803.0,19021.0,11181.0,6660.0,11.702345,Tower Hamlets,2015,38400.0,36402.0
765,Willesden Green                    , ,14170.0,11212.0,8107.0,13241.0,9696.0,7801.0,8.960771,Brent,2015,27411.0,36816.0
766,Willesden Junction                 ,A,7419.0,5191.0,2908.0,7346.0,4709.0,2981.0,4.597796,Brent,2015,14765.0,15789.0
767,Wimbledon                          ,,25442.0,17142.0,10629.0,24227.0,17454.0,10831.0,15.631389,Merton,2015,49669.0,56056.0
768,Wimbledon Park                     , ,3293.0,2293.0,1378.0,2532.0,1572.0,1102.0,1.821025,Merton,2015,5825.0,6345.0
770,Wood Green                         , ,20281.0,18092.0,12443.0,18982.0,16840.0,11950.0,13.18919,Haringey,2015,39263.0,59325.0
599,Wood Lane                          , ,5457.0,5186.0,1893.0,6077.0,4333.0,2943.0,3.698414,Hammersmith and Fulham,2015,11534.0,14355.0
769,Woodford                           , ,9637.0,6998.0,4270.0,9481.0,6445.0,4174.0,6.034086,Redbridge,2015,19118.0,21887.0
771,Woodside Park                      , ,4795.0,2799.0,1717.0,4327.0,2877.0,1906.0,2.816775,Barnet,2015,9122.0,9299.0
500,Acton Town                         , ,9994.0,7082.0,4955.0,9581.0,6878.0,5151.0,6.274649,Ealing,2016,19575.0,24066.0
501,Barbican                           , ,21154.0,7092.0,4662.0,21000.0,7336.0,4794.0,11.973122,City of London,2016,42154.0,23884.0
502,Aldgate                            , ,14212.0,4102.0,3058.0,13745.0,5728.0,4149.0,8.009494,City of London,2016,27957.0,17037.0
503,Aldgate East                       , ,21468.0,15292.0,13287.0,20132.0,13170.0,10947.0,13.43463,Tower Hamlets,2016,41600.0,52696.0
505,Alperton                           , ,4821.0,3453.0,2312.0,5188.0,3585.0,2376.0,3.174845,Brent,2016,10009.0,11726.0
506,Amersham                           , ,3899.0,1880.0,1235.0,4134.0,1801.0,1086.0,2.3607,Chiltern,2016,8033.0,6002.0
507,Angel                              , ,31595.0,23831.0,15549.0,30872.0,24712.0,14492.0,20.100806,Islington,2016,62467.0,78584.0
508,Archway                            , ,16473.0,11386.0,7879.0,14991.0,9580.0,7212.0,9.940993,Islington,2016,31464.0,36057.0
509,Arnos Grove                        , ,7274.0,6110.0,4274.0,6773.0,5470.0,4028.0,4.645869,Enfield,2016,14047.0,19882.0
510,Arsenal                            , ,4789.0,4116.0,2890.0,4250.0,3400.0,2785.0,3.012524,Islington,2016,9039.0,13191.0
511,Baker Street                       , ,48437.0,31877.0,22950.0,46181.0,29931.0,21160.0,29.75486,City of Westminster,2016,94618.0,105918.0
512,Balham                             , ,23274.0,17403.0,10833.0,22722.0,15852.0,10722.0,14.637993,Wandsworth,2016,45996.0,54810.0
524,Bond Street                        , ,60985.0,50730.0,31059.0,60624.0,48683.0,29824.0,39.52865,City of Westminster,2016,121609.0,160296.0
514,Barking                            , ,26367.0,18680.0,13014.0,23392.0,16133.0,11749.0,15.86032,Barking and Dagenham,2016,49759.0,59576.0
515,Barkingside                        , ,2766.0,1493.0,921.0,2655.0,1445.0,926.0,1.633262,Redbridge,2016,5421.0,4785.0
516,Barons Court                       , ,12371.0,7252.0,5086.0,11097.0,5924.0,4827.0,7.207423,Hammersmith and Fulham,2016,23468.0,23089.0
517,Bayswater                          , ,6997.0,7356.0,6097.0,6293.0,6658.0,5173.0,4.756028,City of Westminster,2016,13290.0,25284.0
518,Becontree                          , ,5803.0,3830.0,2540.0,5542.0,3538.0,2411.0,3.54553,Barking and Dagenham,2016,11345.0,12319.0
519,Belsize Park                       , ,11259.0,6292.0,4816.0,9708.0,5839.0,4462.0,6.482865,Camden,2016,20967.0,21409.0
520,Bethnal Green                      , ,24762.0,22402.0,15849.0,23222.0,21549.0,15455.0,16.27234,Tower Hamlets,2016,47984.0,75255.0
521,Blackfriars                        ,C,27957.0,10164.0,8185.0,25634.0,9187.0,6808.0,15.449362,City of London,2016,53591.0,34344.0
522,Blackhorse Road                    , ,13721.0,10405.0,7292.0,12478.0,8789.0,6710.0,8.452553,Waltham Forest,2016,26199.0,33196.0
513,Bank & Monument                    ,B,117640.0,37573.0,16651.0,114435.0,35176.0,13252.0,64.2622,City of London,2016,232075.0,102652.0
525,Borough                            , ,9554.0,5937.0,3833.0,9341.0,6277.0,3935.0,5.873875,Southwark,2016,18895.0,19982.0
526,Boston Manor                       , ,3916.0,2478.0,1755.0,3504.0,2161.0,1706.0,2.322687,Ealing,2016,7420.0,8100.0
527,Bounds Green                       , ,10750.0,8360.0,5633.0,9618.0,7199.0,5439.0,6.61542,Haringey,2016,20368.0,26631.0
528,Bow Road                           , ,9203.0,6115.0,4432.0,8675.0,5264.0,4563.0,5.645547,Tower Hamlets,2016,17878.0,20374.0
529,Brent Cross                        , ,4063.0,2828.0,2208.0,3702.0,2517.0,2045.0,2.493412,Barnet,2016,7765.0,9598.0
530,Bromley-by-Bow                     , ,6325.0,3782.0,2507.0,6009.0,3414.0,2482.0,3.789045,Tower Hamlets,2016,12334.0,12185.0
531,Buckhurst Hill                     , ,3631.0,2371.0,1226.0,3537.0,2077.0,1217.0,2.188937,Epping Forest,2016,7168.0,6891.0
532,Burnt Oak                          , ,7466.0,4704.0,3206.0,7074.0,4338.0,3085.0,4.519973,Barnet,2016,14540.0,15333.0
534,Caledonian Road                    , ,9285.0,6794.0,4776.0,8608.0,5709.0,4520.0,5.725549,Islington,2016,17893.0,21799.0
